,body,cogmech,family,funct,feel,money,insight,humans,number,sad,past,anger,see,article,negate,home,conj,sexual,negemo,pronoun,ppron,death,nonfl,adverb,space,filler,ipron,anx,preps,percept,swear,health,certain,relativ,quant,you,incl,achieve,#total,relig,bio,tentat,time,assent,discrep,leisure,verb,hear,they,affect,excl,Quote Marks,present,we,cause,work,ingest,motion,i,future,friend,posemo,auxverb,inhib,shehe,social
2001 Game1-1,0.0,15.7894736842,0.0,53.6842105263,0.175438596491,0.0,1.22807017544,0.175438596491,5.08771929825,0.526315789474,3.85964912281,0.350877192982,0.350877192982,1.9298245614,2.10526315789,1.57894736842,10.701754386,0.0,1.9298245614,16.8421052632,11.0526315789,0.0,0.701754385965,7.19298245614,4.38596491228,0.526315789474,5.78947368421,0.0,7.54385964912,1.22807017544,0.175438596491,0.0,0.175438596491,11.7543859649,0.877192982456,1.22807017544,6.31578947368,0.877192982456,1,0.350877192982,0.350877192982,2.63157894737,4.38596491228,10.0,1.57894736842,2.10526315789,28.2456140351,0.701754385965,0.526315789474,10.350877193,1.75438596491,0.350877192982,24.3859649123,1.57894736842,1.40350877193,0.0,0.350877192982,3.50877192982,7.01754385965,13.3333333333,0.0,8.42105263158,19.8245614035,1.40350877193,0.701754385965,4.91228070175
2001 Game1-2,0.0987166831194,14.4126357354,0.0,53.6031589339,0.197433366239,0.0,0.394866732478,0.0,6.31786771964,0.296150049358,4.0473840079,0.0987166831194,0.197433366239,4.34353405726,2.96150049358,1.08588351431,7.30503455084,0.0,1.18460019743,11.6485686081,7.69990128332,0.0,0.592300098717,5.42941757157,5.92300098717,0.0,3.94866732478,0.0,11.1549851925,0.691016781836,0.0,0.0,0.493583415597,13.6229022705,2.27048371175,3.45508390918,5.13326752221,0.987166831194,1,0.592300098717,0.197433366239,1.38203356367,3.0602171767,3.84995064166,2.96150049358,1.77690029615,23.2971372162,0.296150049358,0.197433366239,5.42941757157,2.86278381046,0.197433366239,17.8677196446,1.08588351431,1.38203356367,0.0987166831194,0.0987166831194,4.0473840079,2.66535044423,10.4639684107,0.0,4.14610069102,16.0908193485,0.394866732478,0.296150049358,5.52813425469
2001 Game1-3,0.0,14.4268774704,0.0,49.8023715415,0.0,0.0,1.18577075099,0.0,6.71936758893,1.38339920949,3.75494071146,0.197628458498,0.0,1.77865612648,2.56916996047,2.37154150198,7.31225296443,0.0,1.77865612648,13.8339920949,7.90513833992,0.0,0.395256916996,5.92885375494,4.34782608696,0.0,5.92885375494,0.0,8.89328063241,0.197628458498,0.197628458498,0.0,0.395256916996,11.8577075099,1.77865612648,1.38339920949,5.53359683794,1.38339920949,1,0.395256916996,0.197628458498,0.197628458498,1.97628458498,7.90513833992,1.18577075099,2.37154150198,24.5059288538,0.197628458498,0.0,6.91699604743,1.18577075099,0.395256916996,20.7509881423,0.98814229249,1.97628458498,0.0,0.197628458498,5.53359683794,5.53359683794,10.2766798419,0.0,4.94071146245,15.2173913043,2.17391304348,0.0,3.16205533597
2052 Game1-1,0.0,10.1293103448,0.0,59.6982758621,0.431034482759,0.0,0.862068965517,0.0,7.11206896552,0.215517241379,1.72413793103,0.0,0.646551724138,3.23275862069,3.44827586207,1.50862068966,11.2068965517,0.0,0.215517241379,17.4568965517,10.9913793103,0.0,0.431034482759,6.68103448276,3.87931034483,0.0,6.46551724138,0.0,8.40517241379,1.29310344828,0.0,0.0,0.0,11.4224137931,1.50862068966,3.44827586207,5.38793103448,0.646551724138,1,0.215517241379,0.0,0.862068965517,4.95689655172,10.3448275862,0.646551724138,0.862068965517,26.0775862069,0.215517241379,0.862068965517,4.31034482759,1.29310344828,0.431034482759,23.275862069,0.431034482759,0.0,0.0,0.0,2.37068965517,5.81896551724,12.7155172414,0.0,4.09482758621,19.8275862069,0.215517241379,0.431034482759,6.25
2052 Game1-2,0.0,13.9088729017,0.0,56.3549160671,0.0,0.0,1.19904076739,0.0,5.51558752998,0.719424460432,3.35731414868,0.0,0.0,1.67865707434,3.83693045564,1.43884892086,11.7505995204,0.0,0.959232613909,15.1079136691,8.15347721823,0.0,0.0,6.95443645084,3.83693045564,0.0,6.95443645084,0.0,7.67386091127,0.239808153477,0.0,0.0,0.0,10.071942446,2.63788968825,2.87769784173,5.03597122302,0.719424460432,1,0.719424460432,0.0,2.39808153477,2.87769784173,13.1894484412,2.15827338129,0.959232613909,23.7410071942,0.239808153477,0.0,8.63309352518,1.91846522782,0.479616306954,20.623501199,0.959232613909,0.479616306954,0.0,0.0,3.1175059952,4.07673860911,11.7505995204,0.0,7.67386091127,19.6642685851,0.959232613909,0.239808153477,4.31654676259
2052 Game1-3,0.0,12.9716981132,0.0,57.3113207547,0.0,0.0,0.943396226415,1.17924528302,4.59905660377,0.235849056604,3.77358490566,0.0,0.235849056604,2.59433962264,3.30188679245,0.825471698113,11.5566037736,0.0,0.471698113208,16.1556603774,10.6132075472,0.0,0.117924528302,7.07547169811,4.59905660377,0.589622641509,5.54245283019,0.0,9.19811320755,0.471698113208,0.0,0.0,0.353773584906,11.6745283019,0.943396226415,4.24528301887,5.42452830189,1.06132075472,1,0.943396226415,0.0,1.76886792453,4.83490566038,9.31603773585,2.00471698113,0.353773584906,28.1839622642,0.235849056604,0.235849056604,7.07547169811,0.707547169811,0.235849056604,25.1179245283,1.76886792453,1.06132075472,0.0,0.0,3.06603773585,4.24528301887,12.9716981132,0.0,6.60377358491,21.9339622642,0.707547169811,0.117924528302,8.25471698113
2101 Game1-1,0.0,17.8881987578,0.0,59.3374741201,0.331262939959,0.0414078674948,2.02898550725,0.0414078674948,4.05797101449,0.331262939959,3.72670807453,0.165631469979,0.621118012422,3.35403726708,3.14699792961,0.455486542443,10.2691511387,0.0,0.662525879917,17.8053830228,11.5113871636,0.0,0.372670807453,9.44099378882,4.67908902692,1.32505175983,6.29399585921,0.0414078674948,9.35817805383,1.15942028986,0.0414078674948,0.0,0.538302277433,11.801242236,1.44927536232,3.89233954451,4.72049689441,0.786749482402,1,0.165631469979,0.0,3.43685300207,6.25258799172,5.25879917184,1.90476190476,0.662525879917,29.5238095238,0.207039337474,0.538302277433,5.79710144928,4.43064182195,0.0828157349896,25.9627329193,1.78053830228,1.78053830228,0.0,0.0,2.52587991718,4.8033126294,13.0020703934,0.0,5.13457556936,20.5383022774,0.952380952381,0.496894409938,8.07453416149
2101 Game1-2,0.0,14.5437262357,0.0,55.0380228137,0.190114068441,0.0,0.665399239544,0.0,5.89353612167,0.665399239544,4.1825095057,0.0,0.475285171103,1.61596958175,3.13688212928,0.855513307985,9.03041825095,0.0,0.855513307985,16.1596958175,10.4562737643,0.0,0.760456273764,6.17870722433,3.32699619772,0.0,5.70342205323,0.190114068441,7.60456273764,1.33079847909,0.0,0.0,0.665399239544,9.41064638783,1.33079847909,2.18631178707,5.89353612167,1.14068441065,1,0.0950570342205,0.0,2.18631178707,4.27756653992,16.1596958175,1.71102661597,1.52091254753,26.1406844106,0.570342205323,0.285171102662,8.84030418251,3.2319391635,0.190114068441,23.288973384,2.66159695817,0.855513307985,0.0,0.0,1.61596958175,4.65779467681,12.5475285171,0.0,7.98479087452,20.5323193916,1.14068441065,0.665399239544,7.4144486692
2101 Game1-3,0.0,17.8343949045,0.0,58.9626933576,0.090991810737,0.0,1.63785259327,0.090991810737,5.82347588717,0.454959053685,6.18744313012,0.090991810737,0.090991810737,2.82074613285,3.27570518653,0.636942675159,8.0982711556,0.0,0.727934485896,16.6515013649,10.4640582348,0.0,0.454959053685,6.91537761601,3.73066424022,0.0,6.18744313012,0.0,7.82529572338,0.545950864422,0.0,0.0,0.818926296633,9.8271155596,3.09372156506,2.09281164695,4.9135577798,0.727934485896,1,0.272975432211,0.0,3.00272975432,3.36669699727,10.2820746133,3.73066424022,1.18289353958,28.1164695177,0.363967242948,0.090991810737,9.00818926297,3.36669699727,0.181983621474,22.838944495,2.72975432211,1.18289353958,0.0,0.0,2.63876251137,4.64058234759,14.1037306642,0.0,8.18926296633,22.1110100091,0.818926296633,0.90991810737,6.91537761601
2152 Game1-1,0.139275766017,18.5933147632,0.0,59.6100278552,0.41782729805,0.0696378830084,0.974930362117,0.0696378830084,3.20334261838,0.557103064067,5.08356545961,0.278551532033,0.208913649025,2.29805013928,4.24791086351,0.557103064067,13.1615598886,0.0,1.18384401114,17.4094707521,11.6991643454,0.0,0.487465181058,8.28690807799,3.69080779944,0.139275766017,5.71030640669,0.0,7.38161559889,0.766016713092,0.208913649025,0.0,0.557103064067,13.9972144847,1.6713091922,3.27298050139,7.45125348189,0.696378830084,1,0.41782729805,0.208913649025,1.94986072423,6.40668523677,9.47075208914,3.20334261838,0.905292479109,29.7353760446,0.208913649025,0.208913649025,5.8495821727,2.85515320334,0.139275766017,25.8356545961,2.36768802228,1.53203342618,0.0,0.0696378830084,3.96935933148,4.87465181058,14.5543175487,0.0,4.66573816156,22.6323119777,1.18384401114,0.974930362117,7.93871866295
2152 Game1-2,0.0986679822398,15.9842131228,0.0,63.1968426246,0.296003946719,0.0,0.789343857918,0.0493339911199,7.59743463246,0.19733596448,3.35471139615,0.0986679822398,0.592007893439,1.92402565368,4.78539713863,0.542673902319,7.35076467686,0.0,0.493339911199,20.7202762704,11.9881598421,0.0,1.33201776024,9.22545633942,4.68672915639,0.14800197336,8.73211642822,0.0,6.90675875678,1.03601381352,0.0493339911199,0.0,0.345337937839,12.4814997533,0.937345831278,4.24272323631,4.09472126295,0.789343857918,1,0.0986679822398,0.14800197336,1.77602368032,3.94671928959,5.96941292551,2.46669955599,0.690675875678,34.7311297484,0.19733596448,0.542673902319,5.03206709423,4.09472126295,0.0986679822398,31.7217562901,1.77602368032,1.62802170696,0.0,0.0493339911199,3.79871731623,4.53872718303,15.3922052294,0.0,4.53872718303,24.5683275777,1.77602368032,0.888011840158,8.63344844598
2152 Game1-3,0.0824402308326,19.9505358615,0.0,57.8730420445,0.0824402308326,0.0,0.577081615829,0.0824402308326,4.2868920033,0.164880461665,4.86397361913,0.0824402308326,0.329760923331,2.39076669415,4.12201154163,0.329760923331,9.72794723825,0.0,0.412201154163,18.1368507832,11.2943116241,0.0,0.659521846661,10.2225886232,4.12201154163,2.39076669415,6.84253915911,0.0824402308326,5.11129431162,0.412201154163,0.0824402308326,0.0,1.07172300082,11.2118713932,1.89612530915,2.88540807914,4.12201154163,1.07172300082,1,0.247320692498,0.0824402308326,3.38004946414,7.41962077494,9.15086562242,3.29760923331,0.412201154163,30.0082440231,0.0824402308326,0.247320692498,6.10057708162,4.69909315746,0.164880461665,24.9793899423,1.81368507832,2.14344600165,0.164880461665,0.0,2.47320692498,6.01813685078,17.1475680132,0.0,5.68837592745,24.649629019,1.23660346249,0.329760923331,5.93569661995
2152 Game1-4,0.116959064327,15.3216374269,0.0,59.298245614,0.584795321637,0.0,0.46783625731,0.0,7.01754385965,0.0,5.61403508772,0.0,0.584795321637,2.69005847953,5.49707602339,0.701754385965,6.66666666667,0.0,0.0,20.1169590643,12.514619883,0.0,0.350877192982,5.84795321637,3.62573099415,0.0,7.60233918129,0.0,7.71929824561,1.52046783626,0.0,0.0,1.05263157895,8.65497076023,1.16959064327,3.3918128655,4.09356725146,0.233918128655,1,0.233918128655,0.116959064327,1.16959064327,2.92397660819,11.4619883041,4.44444444444,0.701754385965,32.865497076,0.350877192982,1.2865497076,4.91228070175,2.45614035088,0.233918128655,27.7192982456,1.40350877193,0.818713450292,0.0,0.0,2.10526315789,5.26315789474,16.0233918129,0.0,4.91228070175,23.0409356725,1.63742690058,1.16959064327,9.00584795322
2201 Game1-1,0.0,17.0763260026,0.0,58.1500646831,0.0646830530401,0.0646830530401,1.68175937904,0.0,4.98059508409,0.452781371281,5.56274256145,0.0646830530401,0.19404915912,4.01034928849,2.32858990944,0.582147477361,9.37904269082,0.0646830530401,0.582147477361,17.8525226391,11.254851229,0.0,0.452781371281,6.72703751617,4.46313065977,0.0646830530401,6.59767141009,0.0,9.05562742561,0.517464424321,0.0646830530401,0.0,0.646830530401,12.5485122898,1.16429495472,3.75161707633,4.46313065977,1.03492884864,1,0.25873221216,0.0646830530401,2.52263906856,4.13971539457,11.319534282,3.68693402329,0.776196636481,26.8434670116,0.25873221216,0.388098318241,8.08538163001,3.75161707633,0.12936610608,22.0569210867,1.74644243208,2.19922380336,0.0646830530401,0.0,3.94566623545,4.59249676585,14.2302716688,0.0,7.50323415265,20.6985769728,0.646830530401,0.776196636481,7.24450194049
2201 Game1-2,0.20964360587,15.6533892383,0.0,61.1460517121,0.139762403913,0.0,0.698812019567,0.20964360587,4.61215932914,0.139762403913,4.96156533892,0.20964360587,0.279524807827,2.72536687631,4.61215932914,0.41928721174,10.6219426974,0.0,0.83857442348,20.4053109713,12.2990915444,0.0,0.908455625437,8.94479385045,4.82180293501,0.139762403913,8.10621942697,0.0,5.87002096436,1.04821802935,0.279524807827,0.0698812019567,0.489168413697,11.4605171209,1.04821802935,4.75192173305,3.49406009783,0.489168413697,1,0.139762403913,0.349406009783,2.93501048218,3.7037037037,10.0628930818,3.77358490566,0.698812019567,33.1236897275,0.559049615653,0.20964360587,9.57372466806,4.12299091544,0.139762403913,28.0922431866,1.53738644305,1.46750524109,0.0,0.0698812019567,2.65548567435,5.17120894479,17.1907756813,0.0,8.73515024458,26.9042627533,1.39762403913,0.62893081761,9.08455625437
2201 Game1-3,0.0,16.4414414414,0.0,57.9954954955,0.788288288288,0.0,1.23873873874,0.45045045045,2.7027027027,0.337837837838,3.94144144144,0.0,0.675675675676,1.35135135135,4.95495495495,0.563063063063,10.3603603604,0.0,0.45045045045,20.045045045,13.0630630631,0.0,0.45045045045,7.9954954955,5.74324324324,0.337837837838,6.98198198198,0.0,8.44594594595,1.68918918919,0.0,0.0,0.337837837838,12.5,1.35135135135,4.05405405405,5.40540540541,0.563063063063,1,0.112612612613,0.112612612613,1.57657657658,4.39189189189,13.8513513514,2.92792792793,0.45045045045,31.6441441441,0.225225225225,0.225225225225,11.036036036,2.7027027027,0.225225225225,28.3783783784,1.57657657658,1.8018018018,0.0,0.112612612613,2.92792792793,6.19369369369,16.3288288288,0.0,10.5855855856,24.5495495495,1.68918918919,1.01351351351,9.12162162162
2201 Game1-4,0.087489063867,20.4286964129,0.0,54.7681539808,0.524934383202,0.218722659668,2.93088363955,0.131233595801,3.10586176728,0.306211723535,5.73053368329,0.262467191601,0.612423447069,3.41207349081,3.41207349081,0.306211723535,7.5678040245,0.0437445319335,0.87489063867,18.3727034121,11.6360454943,0.0,0.393700787402,7.65529308836,5.77427821522,0.918635170604,6.73665791776,0.0,6.78040244969,1.53105861767,0.262467191601,0.0,0.787401574803,11.7672790901,1.74978127734,2.93088363955,5.46806649169,0.831146106737,1,0.218722659668,0.174978127734,3.80577427822,4.02449693788,9.23009623797,3.01837270341,0.699912510936,30.8836395451,0.393700787402,0.174978127734,8.04899387577,4.33070866142,0.087489063867,26.8153980752,3.28083989501,1.22484689414,0.087489063867,0.0437445319335,2.79965004374,4.15573053368,14.1294838145,0.0,7.1741032371,21.697287839,1.35608048994,1.09361329834,8.70516185477
2252 Game1-1,0.103305785124,13.6363636364,0.0,57.1280991736,0.826446280992,0.51652892562,0.309917355372,0.723140495868,4.33884297521,0.51652892562,4.44214876033,0.206611570248,0.413223140496,2.9958677686,2.78925619835,0.206611570248,11.0537190083,0.0,0.929752066116,16.7355371901,10.020661157,0.0,0.619834710744,10.7438016529,6.50826446281,0.51652892562,6.71487603306,0.0,7.3347107438,1.44628099174,0.206611570248,0.0,0.619834710744,15.7024793388,1.44628099174,4.7520661157,4.64876033058,0.929752066116,1,0.619834710744,0.103305785124,1.85950413223,4.95867768595,8.05785123967,2.89256198347,1.23966942149,26.9628099174,0.206611570248,0.413223140496,9.09090909091,2.68595041322,0.206611570248,23.0371900826,1.65289256198,0.929752066116,0.413223140496,0.0,4.54545454545,2.78925619835,13.4297520661,0.0,8.16115702479,20.7644628099,1.03305785124,0.413223140496,8.98760330579
2252 Game1-2,0.0,12.9179331307,0.0,54.7872340426,0.531914893617,0.835866261398,0.835866261398,0.151975683891,5.77507598784,0.531914893617,2.88753799392,0.0,0.303951367781,2.27963525836,4.48328267477,0.683890577508,9.80243161094,0.0,0.683890577508,14.8176291793,8.96656534954,0.0,0.303951367781,6.99088145897,6.53495440729,0.0759878419453,5.85106382979,0.0,8.66261398176,1.44376899696,0.151975683891,0.0,0.303951367781,15.6534954407,1.06382978723,2.88753799392,5.85106382979,1.06382978723,1,0.227963525836,0.151975683891,1.44376899696,3.57142857143,8.35866261398,1.13981762918,1.51975683891,24.4680851064,0.379939209726,0.531914893617,7.37082066869,1.82370820669,0.151975683891,21.6565349544,1.29179331307,0.987841945289,0.683890577508,0.151975683891,5.39513677812,3.49544072948,10.7142857143,0.0,6.68693009119,18.9969604863,0.835866261398,0.759878419453,6.30699088146
2252 Game1-3,0.235017626322,15.2761457109,0.117508813161,55.9341950646,0.470035252644,0.235017626322,0.822561692127,0.117508813161,3.29024676851,0.0,3.99529964747,0.235017626322,1.05757931845,3.05522914219,3.40775558167,0.822561692127,9.98824911868,0.0,0.470035252644,16.803760282,11.5158636898,0.0,1.29259694477,9.16568742656,5.64042303173,0.235017626322,5.28789659224,0.0,8.57814336075,1.88014101058,0.117508813161,0.0,0.705052878966,12.8084606345,1.17508813161,3.64277320799,6.46298472385,1.17508813161,1,0.235017626322,0.235017626322,1.41010575793,4.11280846063,9.16568742656,2.58519388954,0.705052878966,27.4970622797,0.352526439483,0.352526439483,6.22796709753,2.82021151586,0.235017626322,23.5017626322,1.88014101058,1.41010575793,0.352526439483,0.0,3.17273795535,3.17273795535,13.3960047004,0.0,5.75793184489,19.9764982374,0.587544065805,2.46768507638,10.1057579318
2252 Game1-4,0.0,14.5569620253,0.0,60.7594936709,0.0,0.0,0.0,0.0,6.96202531646,0.632911392405,3.79746835443,0.0,0.632911392405,1.26582278481,3.79746835443,3.16455696203,24.6835443038,0.0,1.26582278481,14.5569620253,10.7594936709,0.0,1.26582278481,11.3924050633,0.632911392405,0.0,3.79746835443,0.0,3.16455696203,1.89873417722,0.0,0.0,0.0,8.22784810127,0.632911392405,3.79746835443,8.86075949367,0.632911392405,1,0.0,0.632911392405,1.89873417722,6.32911392405,6.96202531646,4.43037974684,3.16455696203,26.582278481,1.26582278481,0.0,10.7594936709,1.26582278481,1.26582278481,23.417721519,0.632911392405,0.0,0.0,0.632911392405,1.26582278481,5.06329113924,13.9240506329,0.0,9.49367088608,19.6202531646,0.0,1.26582278481,7.59493670886
2301 Game1-1,0.0,19.387755102,0.0,57.9591836735,0.0,0.0,1.42857142857,0.204081632653,6.12244897959,0.816326530612,4.48979591837,0.0,0.0,2.04081632653,2.44897959184,1.42857142857,11.8367346939,0.0,1.22448979592,17.7551020408,11.0204081633,0.0,0.612244897959,8.77551020408,3.0612244898,0.0,6.73469387755,0.0,7.75510204082,0.204081632653,0.0,0.0,0.816326530612,10.4081632653,0.816326530612,3.0612244898,5.51020408163,0.816326530612,1,0.204081632653,0.0,4.28571428571,4.28571428571,10.4081632653,2.85714285714,2.24489795918,26.7346938776,0.204081632653,0.0,9.59183673469,5.10204081633,0.408163265306,21.6326530612,1.63265306122,0.408163265306,0.0,0.0,2.65306122449,6.32653061224,15.5102040816,0.0,8.36734693878,20.4081632653,1.02040816327,0.0,5.71428571429
2301 Game1-2,0.0,12.7551020408,0.0,49.4897959184,0.510204081633,0.0,0.0,0.0,6.63265306122,1.5306122449,3.0612244898,0.0,0.0,0.510204081633,2.04081632653,3.0612244898,9.69387755102,0.0,1.5306122449,14.2857142857,9.69387755102,0.0,0.510204081633,7.65306122449,1.02040816327,0.0,4.59183673469,0.0,5.10204081633,1.5306122449,0.0,0.0,0.0,10.2040816327,1.02040816327,2.55102040816,5.61224489796,1.02040816327,1,0.0,0.0,3.57142857143,2.55102040816,13.7755102041,0.510204081633,1.5306122449,26.0204081633,1.02040816327,0.510204081633,5.61224489796,2.04081632653,1.02040816327,22.9591836735,0.510204081633,0.510204081633,0.0,0.0,6.12244897959,6.12244897959,10.2040816327,0.0,4.08163265306,18.3673469388,2.04081632653,0.0,4.59183673469
2301 Game1-3,0.0,12.8151260504,0.0,54.6218487395,0.210084033613,0.0,0.420168067227,0.0,3.99159663866,1.26050420168,1.68067226891,0.210084033613,0.0,3.99159663866,2.10084033613,1.47058823529,10.5042016807,0.0,1.89075630252,13.8655462185,9.03361344538,0.210084033613,0.0,4.83193277311,5.04201680672,0.420168067227,4.83193277311,0.210084033613,11.3445378151,1.26050420168,0.210084033613,0.210084033613,0.840336134454,12.3949579832,1.68067226891,3.78151260504,5.67226890756,1.05042016807,1,0.840336134454,0.210084033613,1.47058823529,3.99159663866,7.56302521008,1.89075630252,1.68067226891,22.6890756303,1.05042016807,0.0,6.09243697479,1.47058823529,0.420168067227,19.7478991597,0.840336134454,1.05042016807,0.0,0.0,3.57142857143,4.41176470588,10.0840336134,0.0,4.20168067227,16.3865546218,0.840336134454,0.0,5.67226890756
2352 Game1-1,0.0,18.4940554822,0.0,57.0673712021,0.132100396301,0.330250990753,1.71730515192,0.198150594452,3.50066050198,0.462351387054,3.36856010568,0.132100396301,1.05680317041,3.50066050198,3.56671070013,0.0660501981506,10.7001321004,0.0,0.990752972259,17.3051519155,9.97357992074,0.0,1.18890356671,10.105680317,4.62351387054,0.924702774108,7.33157199472,0.0,6.14266842801,1.51915455746,0.0660501981506,0.0,1.58520475561,11.1624834875,1.38705416116,3.30250990753,4.75561426684,1.58520475561,1,0.0660501981506,0.0,3.36856010568,4.02906208719,5.68031704095,3.17040951123,0.264200792602,29.9207397622,0.330250990753,0.132100396301,6.07661822985,4.35931307794,0.132100396301,26.6842800528,1.71730515192,1.98150594452,0.330250990753,0.0,3.30250990753,4.16116248349,14.2668428005,0.0,5.0858652576,22.3249669749,0.594451783355,0.660501981506,7.19947159841
2352 Game1-2,0.0,16.724137931,0.0,53.1896551724,0.172413793103,0.0,1.98275862069,0.0,4.22413793103,0.258620689655,4.13793103448,0.0862068965517,1.12068965517,2.75862068966,2.58620689655,0.51724137931,8.62068965517,0.0,1.29310344828,16.6379310345,9.8275862069,0.0,0.172413793103,6.81034482759,3.53448275862,0.0862068965517,6.81034482759,0.172413793103,7.15517241379,1.72413793103,0.0,0.0,1.29310344828,10.2586206897,1.12068965517,2.84482758621,3.62068965517,0.775862068966,1,0.0862068965517,0.0862068965517,2.58620689655,3.62068965517,11.3793103448,1.63793103448,0.172413793103,28.9655172414,0.431034482759,0.258620689655,9.13793103448,2.6724137931,0.172413793103,24.9137931034,1.55172413793,1.72413793103,0.172413793103,0.0862068965517,3.10344827586,4.65517241379,13.8793103448,0.0,7.84482758621,22.0689655172,2.06896551724,0.51724137931,6.20689655172
2352 Game1-3,0.0,17.9205409975,0.0,57.819103973,0.253592561285,0.0845308537616,2.1978021978,0.422654268808,3.38123415046,0.169061707523,4.64919695689,0.0,1.52155536771,4.31107354184,4.3956043956,0.169061707523,8.96027049873,0.0,0.760777683855,17.8360101437,13.1022823331,0.0,0.929839391378,6.93153000845,2.95857988166,0.422654268808,4.73372781065,0.0,7.18512256974,2.11327134404,0.0,0.0,0.50718512257,9.63651732883,1.77514792899,4.14201183432,3.9729501268,0.50718512257,1,0.253592561285,0.253592561285,2.62045646661,4.05748098056,10.9044801352,4.05748098056,0.676246830093,32.0371935757,0.338123415046,0.0845308537616,7.18512256974,3.80388841927,0.169061707523,28.3178360101,1.85967878276,1.69061707523,0.169061707523,0.253592561285,3.12764158918,6.59340659341,17.5824175824,0.0,6.42434488588,25.190194421,1.0989010989,0.422654268808,8.03043110735
2352 Game1-4,0.138312586445,16.0442600277,0.0,58.7136929461,0.484094052559,0.0691562932227,1.38312586445,0.484094052559,4.35684647303,0.414937759336,4.91009681881,0.0,0.414937759336,2.48962655602,5.32503457815,0.345781466113,10.7192254495,0.0,1.17565698479,19.571230982,11.6874135546,0.0,0.414937759336,7.74550484094,2.97372060858,0.276625172891,7.88381742739,0.207468879668,5.87828492393,1.10650069156,0.0,0.0,0.622406639004,10.3042876902,1.24481327801,4.49515905947,4.21853388658,0.76071922545,1,0.0691562932227,0.138312586445,1.31396957123,4.49515905947,10.6500691563,2.76625172891,0.691562932227,30.2904564315,0.138312586445,0.138312586445,7.88381742739,2.55878284924,0.138312586445,26.1410788382,1.31396957123,2.07468879668,0.0691562932227,0.0,3.0428769018,4.70262793914,16.1825726141,0.0,6.7081604426,23.7897648686,1.24481327801,1.03734439834,8.92116182573
2401 Game1-1,0.112233445567,14.0291806958,0.0,59.9887766554,0.16835016835,0.112233445567,1.06621773288,0.112233445567,6.39730639731,0.112233445567,5.10662177329,0.0,0.0561167227834,2.3569023569,4.0404040404,1.06621773288,7.40740740741,0.0,0.3367003367,18.4624017957,12.4017957351,0.0,0.0561167227834,8.69809203143,4.26487093154,0.16835016835,6.06060606061,0.0,7.29517396184,0.729517396184,0.0,0.0,0.897867564534,10.3254769921,1.73961840629,4.99438832772,2.91806958474,0.505050505051,1,0.280583613917,0.3367003367,2.07631874299,2.97418630752,9.53984287318,2.86195286195,1.3468013468,31.7059483726,0.505050505051,0.224466891134,5.94837261504,3.08641975309,0.112233445567,26.8799102132,1.57126823793,1.57126823793,0.0,0.224466891134,2.80583613917,5.21885521886,16.2177328844,0.0,5.61167227834,25.8136924804,0.841750841751,0.392817059484,8.69809203143
2401 Game1-2,0.14742014742,14.5945945946,0.0,64.2751842752,0.14742014742,0.0,1.42506142506,0.2457002457,6.58476658477,0.19656019656,3.39066339066,0.19656019656,0.540540540541,2.7027027027,4.02948402948,0.04914004914,10.2702702703,0.0,0.786240786241,20.9336609337,13.2186732187,0.0,0.638820638821,8.79606879607,4.57002457002,0.39312039312,7.71498771499,0.0982800982801,8.20638820639,0.884520884521,0.14742014742,0.0,0.589680589681,12.3832923833,1.81818181818,4.52088452088,4.76658476658,0.589680589681,1,0.29484029484,0.2457002457,1.62162162162,4.22604422604,5.01228501229,1.4742014742,0.835380835381,31.4496314496,0.19656019656,0.34398034398,3.88206388206,2.9484029484,0.0982800982801,28.2063882064,1.4742014742,1.37592137592,0.0,0.0982800982801,3.83292383292,5.99508599509,15.8230958231,0.0,3.09582309582,25.1597051597,0.737100737101,0.884520884521,8.69778869779
2401 Game1-3,0.0,18.1818181818,0.0,60.989010989,0.04995004995,0.0999000999001,1.54845154845,0.14985014985,3.54645354645,0.0999000999001,4.74525474525,0.0,0.24975024975,1.44855144855,3.94605394605,0.24975024975,12.3376623377,0.0,0.14985014985,19.3806193806,11.038961039,0.0,0.599400599401,10.6393606394,3.5964035964,0.599400599401,8.34165834166,0.0,7.29270729271,0.649350649351,0.0,0.0,0.549450549451,11.3886113886,1.3986013986,3.64635364635,6.29370629371,0.849150849151,1,0.04995004995,0.0999000999001,2.4975024975,5.54445554446,11.5884115884,2.34765234765,0.799200799201,29.3706293706,0.34965034965,0.1998001998,4.84515484515,3.996003996,0.0999000999001,25.2247752248,1.8981018981,1.1988011988,0.0,0.0999000999001,2.74725274725,4.4955044955,14.5854145854,0.0,4.6953046953,22.7772227772,0.999000999001,0.799200799201,8.09190809191
